TOW	Sat1	Sat2	Sat3	Sat4	Sat5	Sat6	Sat7	Sat8	Sat9	Sat10	Sat11	Sat12	Sat13	Sat14	Sat15	Sat16	Sat17	Sat18	Sat19	Sat20	Sat21	Sat22	Sat23	Sat24	Sat25	Sat26	Sat27	Sat28	Sat29	Sat30	Sat31	Sat32
131578	0	19.6204	0	0	0	0	0	0	0	0	0	17.6938	0	-15.2505	0	0	0	0	0	0	-8.13282	0	0	0	8.43131	0	0	0	0	0	-10.8805	-11.4816
131579	0	20.1303	0	0	0	0	0	0	0	0	0	18.7383	0	-16.1531	0	0	0	0	0	0	-7.45857	0	0	0	9.44732	0	0	0	0	0	-14.1848	-10.5194
131580	0	20.4764	0	0	0	0	0	0	0	0	0	19.0952	0	-17.3611	0	0	0	0	0	0	-7.11652	0	0	0	10.2988	0	0	0	0	0	-15.3277	-10.065
131581	0	20.7735	0	0	0	0	0	0	0	0	0	19.3066	0	-19.1786	0	0	0	0	0	0	-6.70402	0	0	0	11.0916	0	0	0	0	0	-15.5472	-9.74194
131582	0	21.1899	0	0	0	0	0	0	0	0	0	19.7154	0	-18.6191	0	0	0	0	0	0	-6.33201	0	0	0	11.6712	0	0	0	0	0	-17.7374	-9.888
131583	0	17.4684	0	0	0	0	0	0	0	0	0	16.4396	0	0	0	0	0	0	0	0	-10.0219	0	0	0	8.31294	0	0	0	0	0	-18.5557	-13.6434
131584	0	17.092	0	0	0	0	0	0	0	0	0	16.4301	0	0	0	0	0	0	0	0	-10.3779	0	0	0	8.29897	0	0	0	0	0	-17.7697	-13.6736
131585	0	16.7395	0	0	0	0	0	0	0	0	0	16.4266	0	0	0	0	0	0	0	0	-10.4596	0	0	0	7.95029	0	0	0	0	0	-16.7724	-13.8844
131586	0	16.5315	0	0	0	0	0	0	0	0	0	16.5847	0	0	0	0	0	0	0	0	-10.6262	0	0	0	7.55338	0	0	0	0	0	-15.8795	-14.1639
131587	0	15.7032	0	0	0	0	0	0	0	0	0	15.9125	0	0	0	0	0	0	0	0	-11.5029	0	0	0	6.85813	0	0	0	0	0	-11.7724	-15.1985
131588	0	15.8045	0	0	0	0	0	0	0	0	0	16.1524	0	0	0	0	0	0	0	0	-11.3825	0	0	0	6.90863	0	0	0	0	0	-12.4899	-14.9931
131589	0	15.4105	0	0	0	0	0	0	0	0	0	15.7743	0	0	0	0	0	0	0	0	-11.7599	0	0	0	6.77711	0	0	0	0	0	-10.9675	-15.2345
131590	0	15.6932	0	0	0	0	0	0	0	0	0	15.968	0	0	0	0	0	0	0	0	-11.5852	0	0	0	6.90275	0	0	0	0	0	-12.1495	-14.8293
131591	0	15.6391	0	0	0	0	0	0	0	0	0	16.2868	0	0	0	0	0	0	0	0	-11.4879	0	0	0	6.88273	0	0	0	0	0	-12.4512	-14.8695
131592	0	16.0711	0	0	0	0	0	0	0	0	0	16.2713	0	0	0	0	0	0	0	0	-11.0726	0	0	0	7.14749	0	0	0	0	0	-13.9114	-14.5059
131593	0	16.1808	0	0	0	0	0	0	0	0	0	16.2124	0	0	0	0	0	0	0	0	-10.7202	0	0	0	7.0979	0	0	0	0	0	-14.4158	-14.3551
131594	0	16.1513	0	0	0	0	0	0	0	0	0	16.0751	0	0	0	0	0	0	0	0	-10.771	0	0	0	7.00446	0	0	0	0	0	-14.2347	-14.2252
131595	0	15.5072	0	0	0	0	0	0	0	0	0	15.3489	0	0	0	0	0	0	0	0	-10.9849	0	0	0	6.26949	0	0	0	0	0	-11.8806	-14.2601
131596	0	15.3172	0	0	0	0	0	0	0	0	0	14.7713	0	0	0	0	0	0	0	0	-11.4014	0	0	0	5.83966	0	0	0	0	0	-9.99271	-14.5341
131597	0	15.958	0	0	0	0	0	0	0	0	0	15.5912	0	0	0	0	0	0	0	0	-10.3872	0	0	0	6.96411	0	0	0	0	0	-14.3108	-13.8154
131598	0	15.7238	0	0	0	0	0	0	0	0	0	15.7017	0	0	0	0	0	0	0	0	-10.1804	0	0	0	6.80284	0	0	0	0	0	-13.9851	-14.0629
131599	0	14.9476	0	0	0	0	0	0	0	0	0	14.502	0	0	0	0	0	0	0	0	-11.111	0	0	0	5.77609	0	0	0	0	0	-8.88328	-15.2315
131600	0	15.2668	0	0	0	0	0	0	0	0	0	14.8949	0	0	0	0	0	0	0	0	-10.9221	0	0	0	6.16694	0	0	0	0	0	-10.4294	-14.9771
131601	0	14.5729	0	0	0	0	0	0	0	0	0	14.0823	0	0	0	0	0	0	0	0	-11.4344	0	0	0	5.43056	0	0	0	0	0	-7.06859	-15.5828
131602	0	14.9365	0	0	0	0	0	0	0	0	0	13.9432	0	0	0	0	0	0	0	0	-11.118	0	0	0	5.68135	0	0	0	0	0	-8.20347	-15.2395
131603	0	15.5928	0	0	0	0	0	0	0	0	0	14.3145	0	0	0	0	0	0	0	0	-10.415	0	0	0	6.22419	0	0	0	0	0	-10.9257	-14.7908
131604	0	15.4264	0	0	0	0	0	0	0	0	0	14.5697	0	0	0	0	0	0	0	0	-10.6588	0	0	0	6.04844	0	0	0	0	0	-10.6357	-14.75
131605	0	15.4188	0	0	0	0	0	0	0	0	0	14.4949	0	0	0	0	0	0	0	0	-10.7457	0	0	0	5.76921	0	0	0	0	0	-10.0077	-14.9295
131606	0	15.7082	0	0	0	0	0	0	0	0	0	14.7081	0	0	0	0	0	0	0	0	-10.2235	0	0	0	6.03944	0	0	0	0	0	-11.8526	-14.3797
131607	0	15.8671	0	0	0	0	0	0	0	0	0	14.5376	0	0	0	0	0	0	0	0	-10.2525	0	0	0	5.97788	0	0	0	0	0	-11.5897	-14.5404
131608	0	16.2823	0	0	0	0	0	0	0	0	0	14.3962	0	0	0	0	0	0	0	0	-9.89621	0	0	0	6.25056	0	0	0	0	0	-12.2089	-14.8239
131609	0	17.7545	0	0	0	0	0	0	0	0	0	16.0185	0	-9.42956	0	0	0	0	0	0	-8.85111	0	0	0	7.68453	0	0	0	0	0	-9.59361	-13.5833
131610	0	18.418	0	0	0	0	0	0	0	0	0	16.5875	0	-9.47646	0	0	0	0	0	0	-8.25885	0	0	0	8.21324	0	0	0	0	0	-12.2147	-13.2688
131611	0	16.1757	0	0	0	0	0	0	0	0	0	14.0847	0	0	0	0	0	0	0	0	-10.5655	0	0	0	5.74831	0	0	0	0	0	-9.50906	-15.9341
131612	0	16.3608	0	0	0	0	0	0	0	0	0	14.2971	0	0	0	0	0	0	0	0	-10.6122	0	0	0	6.05063	0	0	0	0	0	-10.217	-15.8793
131613	0	17.2151	0	0	0	0	0	0	0	0	0	15.3966	0	0	0	0	0	0	0	0	-9.46799	0	0	0	7.08272	0	0	0	0	0	-15.2852	-14.9412
131614	0	16.9179	0	0	0	0	0	0	0	0	0	15.1613	0	0	0	0	0	0	0	0	-10.0178	0	0	0	6.66623	0	0	0	0	0	-13.4904	-15.2372
131615	0	18.3922	0	0	0	0	0	0	0	0	0	15.9208	0	0	0	0	0	0	0	0	-6.56427	0	0	0	8.12541	0	0	0	0	0	-21.6197	-14.2544
131616	0	18.1363	0	0	0	0	0	0	0	0	0	15.229	0	0	0	0	0	0	0	0	-7.48629	0	0	0	7.53979	0	0	0	0	0	-18.7444	-14.6744
131617	0	18.74	0	0	0	0	0	0	0	0	0	15.2659	0	0	0	0	0	0	0	0	-10.1416	0	0	0	7.44692	0	0	0	0	0	-17.2991	-14.012
131618	0	18.3957	0	0	0	0	0	0	0	0	0	14.7125	0	0	0	0	0	0	0	0	-7.94422	0	0	0	6.72852	0	0	0	0	0	-17.7479	-14.1446
131619	0	18.4705	0	0	0	0	0	0	0	0	0	14.8571	0	0	0	0	0	0	0	0	-8.74959	0	0	0	6.84752	0	0	0	0	0	-17.3801	-14.0455
131620	0	18.8873	0	0	0	0	0	0	0	0	0	15.1342	0	0	0	0	0	0	0	0	-10.9247	0	0	0	7.08119	0	0	0	0	0	-16.0546	-14.1234
131621	0	18.929	0	0	0	0	0	0	0	0	0	15.0099	0	0	0	0	0	0	0	0	-7.15927	0	0	0	7.06161	0	0	0	0	0	-19.575	-14.2663
131622	0	19.538	0	0	0	0	0	0	0	0	0	15.1214	0	0	0	0	0	0	0	0	-7.43485	0	0	0	7.06798	0	0	0	0	0	-20.1498	-14.1427
131623	0	24.0411	0	0	0	0	0	0	0	0	0	19.4495	0	0	0	0	0	0	0	0	-2.93663	0	0	0	11.2908	-26.0765	0	0	0	0	-15.7524	-10.0158
131624	0	24.1493	0	0	0	0	0	0	0	0	0	19.7666	0	0	0	0	0	0	0	0	-0.714426	0	0	0	11.3802	-27.5631	0	0	0	0	-16.8877	-10.1309
131625	0	23.6822	0	0	0	0	0	0	0	0	0	19.5084	0	0	0	0	0	0	0	0	-1.16288	0	0	0	11.0859	-26.1817	0	0	0	0	-16.3857	-10.5462
131626	0	23.0798	0	0	0	0	0	0	0	0	0	19.0799	0	0	0	0	0	0	0	0	1.55886	0	0	0	10.5425	-25.2094	0	0	0	0	-17.5146	-11.5372
131627	0	23.2546	0	0	0	0	0	0	0	0	0	19.3587	0	0	0	0	0	0	0	0	1.0952	0	0	0	10.9417	-23.4893	0	0	0	0	-19.6673	-11.4936
131628	0	23.7116	0	0	0	0	0	0	0	0	0	19.7887	0	0	0	0	0	0	0	0	-3.91246	0	0	0	11.3	-24.0554	0	0	0	0	-15.5384	-11.2941
131629	0	22.5774	0	0	0	0	0	0	0	0	0	18.9504	0	0	0	0	0	0	0	0	-3.91637	0	0	0	10.5292	-22.0714	0	0	0	0	-14.2082	-11.861
131630	0	22.7164	0	0	0	0	0	0	0	0	0	18.7831	0	0	0	0	0	0	0	0	-3.89603	0	0	0	10.2199	-20.7456	0	0	0	0	-15.3079	-11.7698
131631	0	22.2925	0	0	0	0	0	0	0	0	0	18.1315	0	0	0	0	0	0	0	0	-5.02434	0	0	0	9.60912	-20.6664	0	0	0	0	-14.6705	-9.67183
131632	0	22.1448	0	0	0	0	0	0	0	0	0	17.8869	0	3.96797	0	0	0	0	0	0	-4.55134	0	0	0	9.38774	-21.3698	0	0	0	0	-15.322	-12.1442
131633	0	22.7001	0	0	0	0	0	0	0	0	0	18.5197	0	-0.479633	0	0	0	0	0	0	-3.58597	0	0	0	10.4361	-19.2969	0	0	0	0	-15.5969	-12.6965
131634	0	21.9636	0	0	0	0	0	0	0	0	0	17.3809	0	-3.04531	0	0	0	0	0	0	-4.32348	0	0	0	9.52072	-19.7227	0	0	0	0	-15.2474	-6.52631
131635	0	22.9292	0	0	0	0	0	0	0	0	0	17.8395	0	-0.185601	0	0	0	0	0	0	-3.82239	0	0	0	10.1239	-19.514	0	0	0	0	-15.5113	-11.8594
131636	0	23.227	0	0	0	0	0	0	0	0	0	18.3981	0	0.00585482	0	0	0	0	0	0	-2.82103	0	0	0	10.3732	-20.0809	0	0	0	0	-15.9317	-13.1705
131637	0	22.978	0	0	0	0	0	0	0	0	0	17.8863	0	-1.26798	0	0	0	0	0	0	-1.23324	0	0	0	9.89211	-21.0929	0	0	0	0	-15.637	-11.5252
131638	0	22.8517	0	0	0	0	0	0	0	0	0	17.7591	0	-2.49115	0	0	0	0	0	0	-0.71022	0	0	0	9.94376	-19.8387	0	0	0	0	-16.2961	-11.2185
131639	0	23.3478	0	0	0	0	0	0	0	0	0	18.1147	0	-3.90577	0	0	0	0	0	0	-1.97394	0	0	0	10.7135	-19.2216	0	0	0	0	-17.5401	-9.53467
131640	0	23.368	0	0	0	0	0	0	0	0	0	17.8199	0	-5.40607	0	0	0	0	0	0	-4.16824	0	0	0	10.8762	-15.288	0	0	0	0	-17.3874	-9.81436
131641	0	23.705	0	0	0	0	0	0	0	0	0	18.1474	0	-6.77503	0	0	0	0	0	0	-3.8216	0	0	0	11.6349	-14.5304	0	0	0	0	-17.1567	-11.2036
131642	0	23.1015	0	0	0	0	0	0	0	0	0	17.6565	0	-6.87949	0	0	0	0	0	0	-6.80708	0	0	0	11.1998	-12.4827	0	0	0	0	-15.1649	-10.6236
131643	0	23.0603	0	0	0	0	0	0	0	0	0	17.6232	0	-6.57235	0	0	0	0	0	0	-5.87192	0	0	0	11.1349	-12.8944	0	0	0	0	-15.2054	-11.2743
131644	0	22.4777	0	0	0	0	0	0	0	0	0	16.8828	0	-5.36065	0	0	0	0	0	0	-6.02868	0	0	0	10.6942	-13.4666	0	0	0	0	-15.014	-10.1848
131645	0	22.4824	0	0	0	0	0	0	0	0	0	16.948	0	-5.73651	0	0	0	0	0	0	-5.04915	0	0	0	10.7971	-13.3234	0	0	0	0	-14.4128	-11.7057
131646	0	22.262	0	0	0	0	0	0	0	0	0	16.6136	0	-6.41846	0	0	0	0	0	0	-6.56406	0	0	0	10.5613	-13.8793	0	0	0	0	-11.8761	-10.6989
131647	0	22.807	0	0	0	0	0	0	0	0	0	17.516	0	-4.59226	0	0	0	0	0	0	-6.08391	0	0	0	11.4486	-14.7109	0	0	-1.90526	0	-13.0006	-11.4788
131648	0	22.0972	0	0	0	0	0	0	0	0	0	16.4917	0	-5.12272	0	0	0	0	0	0	-6.17007	0	0	0	10.6272	-14.7584	0	0	-2.03806	0	-11.3171	-9.80972
131649	0	22.8985	0	0	0	0	0	0	0	0	0	17.4585	0	-7.52978	0	0	0	0	0	0	-4.10007	0	0	0	11.3605	-13.9607	0	0	-5.42572	0	-9.45179	-11.2495
131650	0	22.3899	0	0	0	0	0	0	0	0	0	17.0893	0	-7.70683	0	0	0	0	0	0	-4.42258	0	0	0	11.2375	-15.9765	0	0	-3.40711	0	-7.06719	-12.1365
131651	0	22.4694	0	0	0	0	0	0	0	0	0	16.9856	0	-12.0533	0	0	0	0	0	0	-2.2205	0	0	0	11.2838	-15.1295	0	0	-2.63464	0	-6.92431	-11.7765
131652	0	21.0625	0	0	0	0	0	0	0	0	0	15.3083	0	-10.4024	0	0	0	0	0	0	-4.05315	0	0	0	9.89594	-17.1328	0	0	2.03272	0	-5.05129	-11.6598
131653	0	19.6001	0	0	0	0	0	0	0	0	0	14.2562	0	-10.7552	0	0	0	0	0	0	-3.92637	0	0	0	8.63574	-16.9956	0	0	3.90281	0	-2.81795	-11.8996
131654	0	19.1534	0	0	0	0	0	0	0	0	0	13.8709	0	-11.9707	0	0	0	0	0	0	-3.08975	0	0	0	7.85026	-14.8333	0	0	1.73473	0	-0.461783	-12.2537
131655	0	19.5779	0	0	0	0	0	0	0	0	0	14.4181	0	-11.4797	0	0	0	0	0	0	-8.16175	0	0	0	8.04071	-9.98761	0	0	2.61715	0	-0.945444	-14.0794
131656	0	19.4399	0	0	0	0	0	0	0	0	0	14.4377	0	-11.2222	0	0	0	0	0	0	-6.10125	0	0	0	7.86924	-11.0905	0	0	1.41679	0	-0.0401517	-14.7096
131657	0	19.2734	0	0	0	0	0	0	0	0	0	13.958	0	-14.7299	0	0	0	0	0	0	-2.56015	0	0	0	7.24182	-10.5841	0	0	1.69543	0	0.231825	-14.5263
131658	0	19.4304	0	0	0	0	0	0	0	0	0	14.2556	0	-17.0091	0	0	0	0	0	0	-3.50348	0	0	0	7.54865	-10.2716	0	0	1.57136	0	0.292211	-12.314
131659	0	18.9405	0	0	0	0	0	0	0	0	0	14.3252	0	-17.7914	0	0	0	0	0	0	-3.48869	0	0	0	7.52264	-9.72747	0	0	-1.18225	0	1.93645	-10.5349
131660	0	18.4492	0	0	0	0	0	0	0	0	0	13.3816	0	-13.7176	0	0	0	0	0	0	-5.98837	0	0	0	6.96313	-8.30594	0	0	-1.55721	0	3.12289	-12.3477
131661	0	15.9252	0	0	0	0	0	0	0	0	0	11.3564	0	-10.2044	0	0	0	0	0	0	-7.43242	0	0	0	4.51923	-10.4292	0	0	-5.68574	0	1.95097	0
131662	0	16.8937	0	0	0	0	0	0	0	0	0	12.3528	0	-16.9782	0	0	0	0	0	0	-5.33183	0	0	0	5.30619	-8.60864	0	0	-5.90489	0	2.27081	0
131663	0	16.5874	0	0	0	0	0	0	0	0	0	12.0659	0	-16.2343	0	0	0	0	0	0	-7.46412	0	0	0	5.1063	-6.68691	0	0	-7.47063	0	4.0964	0
131664	0	17.4034	0	0	0	0	0	0	0	0	0	12.858	0	-18.6982	0	0	0	0	0	0	-10.1844	0	0	0	5.802	-5.77422	0	0	-8.80591	0	7.39938	0
131665	0	16.9009	0	0	0	0	0	0	0	0	0	12.1572	0	-16.4279	0	0	0	0	0	0	-9.61644	0	0	0	4.77794	-6.64492	0	0	-10.9207	0	9.77382	0
131666	0	16.6832	0	0	0	0	0	0	0	0	0	12.0905	0	-14.4599	0	0	0	0	0	0	-11.9748	0	0	0	4.5535	-7.03267	0	0	-11.1908	0	11.331	0
131667	0	15.5898	0	0	0	0	0	0	0	0	0	11.1918	0	-14.7225	0	0	0	0	0	0	-9.47652	0	0	0	3.79373	-7.28644	0	0	-10.0352	0	10.9453	0
131668	0	15.6361	0	0	0	0	0	0	0	0	0	11.2587	0	-17.2769	0	0	0	0	0	0	-10.1924	0	0	0	3.82485	-5.22497	0	0	-9.60883	0	11.5834	0
131669	0	15.9715	0	0	0	0	0	0	0	0	0	11.2746	0	-17.7386	0	0	0	0	0	0	-13.7342	0	0	0	4.03174	-3.23456	0	0	-9.56716	0	12.9966	0
131670	0	14.8945	0	0	0	0	0	0	0	0	0	10.2885	0	-17.1023	0	0	0	0	0	0	-11.9525	0	0	0	2.93985	-1.64676	0	0	-11.1142	0	13.6929	0
131671	0	14.4839	0	0	0	0	0	0	0	0	0	9.68119	0	-17.4861	0	0	0	0	0	0	-13.1254	0	0	0	2.72391	-1.57618	0	0	-11.8659	0	17.1645	0
131672	0	13.9894	0	0	0	0	0	0	0	0	0	9.55726	0	-18	0	0	0	0	0	0	-10.9969	0	0	0	2.65975	-2.01943	0	0	-12.2846	0	17.0945	0
131673	0	13.0738	0	0	0	0	0	0	0	0	0	9.15223	0	-17.0004	0	0	0	0	0	0	-11.235	0	0	0	2.23585	-4.76188	0	0	-11.8436	0	20.379	0
131674	0	15.4546	0	0	0	0	0	0	0	0	0	11.5814	0	-15.2723	0	0	0	0	0	0	-6.5887	0	0	0	4.85546	-4.65526	0	0	-5.64756	0	25.9016	-25.6293
131675	0	14.3385	0	0	0	0	0	0	0	0	0	11.055	0	-15.3944	0	0	0	0	0	0	-5.8492	0	0	0	4.05694	-5.58727	0	0	-5.19257	0	24.4349	-21.8619
131676	0	14.7353	0	0	0	0	0	0	0	0	0	11.0558	0	-16.7111	0	0	0	0	0	0	-10.7775	0	0	0	4.13454	-3.74358	0	0	-4.77093	0	24.7927	-18.7152
131677	0	17.0797	0	0	0	0	0	0	0	0	0	13.275	0	-14.2243	0	0	0	0	0	0	-6.08859	0	0	0	6.46535	1.78179	0	0	-2.08939	0	0	-16.1995
131678	0	18.0026	0	0	0	0	0	0	0	0	0	14.1428	0	-14.9152	0	0	0	0	0	0	-1.93101	0	0	0	7.25278	-0.189189	0	0	-0.32507	0	0	-22.0377
131679	0	18.1121	0	0	0	0	0	0	0	0	0	14.4942	0	-14.2409	0	0	0	0	0	0	-0.89875	0	0	0	7.64585	-0.77704	0	0	-0.815594	0	0	-23.5199
131680	0	17.0548	0	0	0	0	0	0	0	0	0	13.5832	0	-11.3156	0	0	0	0	0	0	0.406643	0	0	0	6.83749	-1.49556	0	0	-1.46257	0	0	-23.6084
131681	0	16.6172	0	0	0	0	0	0	0	0	0	13.1264	0	-11.6734	0	0	0	0	0	0	-0.302964	0	0	0	6.5182	-1.11668	0	0	-0.819819	0	0	-22.349
131682	0	12.7188	0	0	0	0	0	0	0	0	0	9.26166	0	-11.4635	0	0	0	0	0	0	-6.04348	0	0	0	2.6425	-1.38246	0	0	-5.73358	0	0	0
131683	0	13.3327	0	0	0	0	0	0	0	0	0	9.54301	0	-11.6998	0	0	0	0	0	0	-7.91706	0	0	0	3.05246	0	0	0	-6.31137	0	0	0
131684	0	13.4766	0	0	0	0	0	0	0	0	0	9.79976	0	-10.0267	0	0	0	0	0	0	-9.87631	0	0	0	3.16727	0	0	0	-6.5407	0	0	0
131685	0	12.6032	0	0	0	0	0	0	0	0	0	8.81263	0	-7.02647	0	0	0	0	0	0	-9.46719	0	0	0	2.35225	0	0	0	-7.27438	0	0	0
131686	0	11.4533	0	0	0	0	0	0	0	0	0	8.36962	0	-5.7973	0	0	0	0	0	0	-11.8818	0	0	0	1.70611	3.14497	0	0	-6.9949	0	0	0
131687	0	14.958	0	0	0	0	0	0	0	0	0	12.5555	0	-1.05032	0	0	0	0	0	0	-8.21899	0	0	0	4.85122	6.21481	0	0	-3.98196	0	0	-25.3283
131688	0	14.0264	0	0	0	0	0	0	0	0	0	11.7121	0	0.40933	0	0	0	0	0	0	-10.0479	0	0	0	4.40656	5.56164	0	0	-4.16821	0	0	-21.8999
131689	0	10.873	0	0	0	0	0	0	0	0	0	8.77815	0	-3.79309	0	0	0	0	0	0	-14.1329	0	0	0	1.1123	4.43846	0	0	-7.27591	0	0	0
131690	0	11.3823	0	0	0	0	0	0	0	0	0	9.52484	0	-7.17977	0	0	0	0	0	0	-14.2754	0	0	0	1.69056	4.11423	0	0	-5.25675	0	0	0
131691	0	11.4578	0	0	0	0	0	0	0	0	0	9.82072	0	-6.89333	0	0	0	0	0	0	-12.7396	0	0	0	2.0361	0	0	0	-3.68176	0	0	0
131692	0	9.78804	0	0	0	0	0	0	0	0	0	8.21466	0	-6.35679	0	0	0	0	0	0	-9.80742	0	0	0	0.645436	0	0	0	-2.48392	0	0	0
131693	0	10.1822	0	0	0	0	0	0	0	0	0	8.63808	0	-7.79866	0	0	0	0	0	0	-8.91146	0	0	0	1.23188	0	0	0	-3.34203	0	0	0
131694	0	10.7397	0	0	0	0	0	0	0	0	0	9.12058	0	-9.41141	0	0	0	0	0	0	-8.57567	0	0	0	1.5109	0	0	0	-3.38408	0	0	0
131695	0	10.0426	0	0	0	0	0	0	0	0	0	8.97722	0	-6.66235	0	0	0	0	0	0	-8.56008	0	0	0	1.39962	0	0	0	-5.19706	0	0	0
131696	0	9.7794	0	0	0	0	0	0	0	0	0	9.11106	0	-7.0769	0	0	0	0	0	0	-7.95291	0	0	0	1.26014	0	0	0	-5.12079	0	0	0
131697	0	10.3484	0	0	0	0	0	0	0	0	0	9.76349	0	-8.81698	0	0	0	0	0	0	-7.42887	0	0	0	1.79628	0	0	0	-5.66228	0	0	0
131698	0	10.4408	0	0	0	0	0	0	0	0	0	9.87877	0	-7.42409	0	0	0	0	0	0	-8.70679	0	0	0	2.3013	0	0	0	-6.48998	0	0	0
131699	0	13.013	0	0	0	0	0	0	0	0	0	11.8723	0	-7.82065	0	0	0	0	0	0	-15.4701	0	0	0	4.08253	0	0	0	-5.67708	0	0	0
131700	0	12.8299	0	0	0	0	0	0	0	0	0	11.652	0	-12.3275	0	0	0	0	0	0	-10.3122	0	0	0	3.83315	0	0	0	-5.67535	0	0	0
131701	0	12.131	0	0	0	0	0	0	0	0	0	11.1258	0	-12.0917	0	0	0	0	0	0	-10.1016	0	0	0	3.39126	0	0	0	-4.45474	0	0	0
131702	0	11.4406	0	0	0	0	0	0	0	0	0	10.1374	0	-10.3668	0	0	0	0	0	0	-11.4957	0	0	0	3.02815	0	0	0	-6.4206	0	3.67701	0
131703	0	12.4624	0	0	0	0	0	0	0	0	0	11.2893	0	-13.9822	0	0	0	0	0	0	-10.5309	0	0	0	3.85436	0	0	0	-5.35823	0	2.2652	0
131704	0	12.9315	0	0	0	0	0	0	0	0	0	11.6097	0	-15.0994	0	0	0	0	0	0	-9.71657	0	0	0	3.81414	0	0	0	-4.6932	0	1.15383	0
131705	0	15.9592	0	0	0	0	0	0	0	0	0	14.6202	0	-11.2437	0	0	0	0	0	0	-7.20635	0	0	0	6.78686	0	0	0	-0.799185	0	2.25914	-20.3762
131706	0	16.5038	0	0	0	0	0	0	0	0	0	15.1221	0	-11.61	0	0	0	0	0	0	-4.47334	0	0	0	7.20729	0	0	0	-1.78914	0	0.0595162	-21.0202
131707	0	16.9405	0	0	0	0	0	0	0	0	0	15.342	0	-13.2824	0	0	0	0	0	0	-3.85402	0	0	0	7.43304	0	0	0	-2.49597	0	-0.338985	-19.7441
131708	0	16.5908	0	0	0	0	0	0	0	0	0	15.1076	0	-11.8873	0	0	0	0	0	0	-3.62732	0	0	0	6.9777	0	0	0	-3.51951	0	-2.07521	-17.5667
131709	0	16.6053	0	0	0	0	0	0	0	0	0	15.3079	0	-11.0033	0	0	0	0	0	0	-1.30767	0	0	0	7.48922	0	0	0	-5.48908	0	-5.25493	-16.3474
131710	0	15.9466	0	0	0	0	0	0	0	0	0	14.7744	0	0	0	0	0	0	0	0	-4.03136	0	0	0	6.48177	0	0	0	-9.51193	0	-7.58262	-16.0768
131711	0	17.9005	0	0	0	0	0	0	0	0	0	16.6883	0	-10.5075	0	0	0	0	0	0	-1.34051	0	0	0	8.50632	0	0	0	-9.79813	0	-7.52617	-13.9228
131712	0	16.2335	0	0	0	0	0	0	0	0	0	15.0779	0	0	0	0	0	0	0	0	-4.94787	0	0	0	7.10261	0	0	0	-6.33391	0	-11.2492	-15.8831
131713	0	17.3305	0	0	0	0	0	0	0	0	0	16.2669	0	-8.7207	0	0	0	0	0	0	-3.05041	0	0	0	8.22783	0	0	0	-6.17995	0	-9.02523	-14.8489
131714	0	17.1462	0	0	0	0	0	0	0	0	0	16.0707	0	-6.40877	0	0	0	0	0	0	-1.58649	0	0	0	7.96784	0	0	0	-10.2838	0	-10.1605	-12.7451
131715	0	17.7232	0	0	0	0	0	0	0	0	0	16.3919	0	-4.55119	0	0	0	0	0	0	-2.10847	0	0	0	8.63546	0	0	0	-12.0139	0	-10.5798	-13.4973
131716	0	18.0209	0	0	0	0	0	0	0	0	0	16.9405	0	-3.51662	0	0	0	0	0	0	-2.84731	0	0	0	8.71036	0	0	0	-11.7037	0	-12.9463	-12.6578
131717	0	18.5071	0	0	0	0	0	0	0	0	0	17.1636	0	-3.78822	0	0	0	0	0	0	-4.14655	0	0	0	8.94834	0	0	0	-12.2447	0	-11.5571	-12.8825
131718	0	18.966	0	0	0	0	0	0	0	0	0	17.578	0	-4.37789	0	0	0	0	0	0	-4.85226	0	0	0	9.60462	0	0	0	-12.1164	0	-13.7391	-11.063
131719	0	19.0299	0	0	0	0	0	0	0	0	0	17.764	0	-2.53832	0	0	0	0	0	0	-6.08235	0	0	0	9.84922	0	0	0	-11.6515	0	-15.698	-10.6729
131720	0	18.7371	0	0	0	0	0	0	0	0	0	16.9133	0	-1.16298	0	0	0	0	0	0	-0.888323	0	0	0	9.17064	0	0	0	-12.9321	0	-18.2768	-11.5608
131721	0	19.886	0	0	0	0	0	0	0	0	0	18.1069	0	-2.39719	0	0	0	0	0	0	-1.81576	0	0	0	10.0305	0	0	0	-13.1912	0	-20.2005	-10.4187
131722	0	20.3443	0	0	0	0	0	0	0	0	0	18.5322	0	-5.30191	0	0	0	0	0	0	-1.80932	0	0	0	10.4186	0	0	0	-11.8125	0	-20.4167	-9.95476
131723	0	19.9159	0	0	0	0	0	0	0	0	0	18.3942	0	-4.05315	0	0	0	0	0	0	0.173674	0	0	0	10.0341	0	0	0	-11.9066	0	-23.8593	-8.69873
131724	0	19.5188	0	0	0	0	0	0	0	0	0	17.6426	0	-5.40197	0	0	0	0	0	0	1.483	0	0	0	9.28922	0	0	0	-10.8974	0	-22.124	-9.51031
131725	0	20.0891	0	0	0	0	0	0	0	0	0	18.1557	0	-9.61669	0	0	0	0	0	0	-1.90141	0	0	0	9.89622	0	0	0	-7.37799	0	-20.0247	-9.22013
131726	0	19.166	0	0	0	0	0	0	0	0	0	17.595	0	-9.48165	0	0	0	0	0	0	-0.949073	0	0	0	9.18524	0	0	0	-6.54847	0	-18.975	-9.99202
