TOW	Sat1	Sat2	Sat3	Sat4	Sat5	Sat6	Sat7	Sat8	Sat9	Sat10	Sat11	Sat12	Sat13	Sat14	Sat15	Sat16	Sat17	Sat18	Sat19	Sat20	Sat21	Sat22	Sat23	Sat24	Sat25	Sat26	Sat27	Sat28	Sat29	Sat30	Sat31	Sat32
140542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243331	0	0	0	-2.69976	2.43431	0	0	0	0	-4.35758	0	0	8.61598	0	-4.23627	0
140543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329642	0	0	0	-2.68437	2.07768	0	0	0	0	-4.31681	0	0	9.10004	0	-4.50619	0
140544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394098	0	0	0	-2.78044	1.95961	0	0	0	0	-4.52044	0	0	9.19465	0	-4.24748	0
140545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560317	0	0	0	-2.81199	1.88089	0	0	0	0	-4.74017	0	0	9.10191	0	-3.99096	0
140546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.757058	0	0	0	-2.78046	1.90111	0	0	0	0	-5.08214	0	0	9.213	0	-4.00857	0
140547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.872362	0	0	0	-2.95485	1.63783	0	0	0	0	-4.83817	0	0	9.52937	0	-4.24654	0
140548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852436	0	0	0	-3.1272	1.54328	0	0	0	0	-4.75134	0	0	9.56967	0	-4.08685	0
140549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895063	0	0	0	-2.89031	1.67563	0	0	0	0	-5.26952	0	0	9.51421	0	-3.92506	0
140550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649796	0	0	0	-2.69933	1.63206	0	0	0	0	-4.96326	0	0	9.44878	0	-4.06804	0
140551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711411	0	0	0	-2.31721	1.65832	0	0	0	0	-4.65998	0	0	9.13053	0	-4.52307	0
140552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59713	0	0	0	-2.27034	1.77767	0	0	0	0	-4.42365	0	0	9.07132	0	-4.75213	0
140553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813022	0	0	0	-2.03519	1.64111	0	0	0	0	-4.24555	0	0	8.65165	0	-4.82504	0
140554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89667	0	0	0	-1.81243	1.51909	0	0	0	0	-4.07333	0	0	8.44739	0	-4.9774	0
140555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999322	0	0	0	-1.84342	1.75481	0	0	0	0	-3.85171	0	0	7.99899	0	-5.05799	0
140556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19806	0	0	0	-1.85914	1.98907	0	0	0	0	-3.96605	0	0	7.44461	0	-4.80655	0
140557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13081	0	0	0	-1.67196	1.92957	0	0	0	0	-3.97574	0	0	6.98053	0	-4.39322	0
140558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.324	0	0	0	-1.88099	1.92823	0	0	0	0	-3.68589	0	0	6.77545	0	-4.46079	0
140559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54205	0	0	0	-2.00634	2.00247	0	0	0	0	-3.59385	0	0	6.58506	0	-4.52939	0
140560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79372	0	0	0	-1.89093	2.19593	0	0	0	0	-3.60362	0	0	6.24356	0	-4.73865	0
140561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00921	0	0	0	-2.08443	2.43006	0	0	0	0	-3.23532	0	0	6.13485	0	-5.25437	0
140562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20599	0	0	0	-2.17673	2.59144	0	0	0	0	-2.96011	0	0	5.7616	0	-5.42218	0
140563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3477	0	0	0	-2.34377	2.80948	0	0	0	0	-3.03246	0	0	5.39282	0	-5.17377	0
140564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69322	0	0	0	-2.58845	2.93294	0	0	0	0	-2.64384	0	0	4.99942	0	-5.39328	0
140565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73213	0	0	0	-2.59227	2.93999	0	0	0	0	-2.81071	0	0	5.05691	0	-5.32604	0
140566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69276	0	0	0	-2.4323	2.90189	0	0	0	0	-2.91215	0	0	5.18283	0	-5.43303	0
140567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80342	0	0	0	-2.49968	2.74156	0	0	0	0	-2.94668	0	0	5.15177	0	-5.2504	0
140568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58861	0	0	0	-2.63298	2.83853	0	0	0	0	-2.77034	0	0	5.20368	0	-5.2275	0
140569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57912	0	0	0	-2.37122	2.92086	0	0	0	0	-2.81211	0	0	5.04915	0	-5.36581	0
140570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56411	0	0	0	-2.45745	2.62065	0	0	0	0	-2.8204	0	0	4.7129	0	-4.6198	0
140571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71517	0	0	0	-2.46703	2.52827	0	0	0	0	-2.85048	0	0	4.35779	0	-4.28372	0
140572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85201	0	0	0	-2.6239	2.66408	0	0	0	0	-2.82963	0	0	4.33573	0	-4.39829	0
140573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76088	0	0	0	-2.38271	2.54383	0	0	0	0	-2.98906	0	0	4.44167	0	-4.37461	0
140574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77624	0	0	0	-2.6305	2.72011	0	0	0	0	-2.9594	0	0	4.6087	0	-4.51515	0
140575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64364	0	0	0	-2.58344	2.75519	0	0	0	0	-2.91661	0	0	4.76557	0	-4.66436	0
140576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67718	0	0	0	-2.68649	2.60545	0	0	0	0	-2.93047	0	0	4.83374	0	-4.49941	0
140577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82307	0	0	0	-3.01089	2.35667	0	0	0	0	-3.20312	0	0	5.11713	0	-4.08286	0
140578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73669	0	0	0	-3.02004	2.39712	0	0	0	0	-3.06708	0	0	5.02679	0	-4.07348	0
140579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78014	0	0	0	-3.14579	2.49557	0	0	0	0	-3.16364	0	0	5.09057	0	-4.05685	0
140580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91853	0	0	0	-3.35323	2.49496	0	0	0	0	-3.58877	0	0	5.21249	0	-3.68398	0
140581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80578	0	0	0	-3.40386	2.24987	0	0	0	0	-3.44959	0	0	5.3082	0	-3.51039	0
140582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69784	0	0	0	-3.25112	2.40886	0	0	0	0	-3.14456	0	0	5.31953	0	-4.03054	0
140583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73723	0	0	0	-3.18874	2.39024	0	0	0	0	-3.13319	0	0	5.0836	0	-3.88914	0
140584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58804	0	0	0	-3.10764	2.3816	0	0	0	0	-3.3064	0	0	5.18935	0	-3.74496	0
140585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39863	0	0	0	-2.85947	2.36549	0	0	0	0	-3.23666	0	0	5.08709	0	-3.75507	0
140586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39003	0	0	0	-2.94736	2.4495	0	0	0	0	-3.31369	0	0	4.91931	0	-3.49779	0
140587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20163	0	0	0	-2.79834	2.34279	0	0	0	0	-3.04307	0	0	4.91869	0	-3.62169	0
140588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14462	0	0	0	-2.72941	2.56595	0	0	0	0	-2.73307	0	0	4.63732	0	-3.88541	0
140589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39789	0	0	0	-2.5704	2.75689	0	0	0	0	-2.51892	0	0	4.24533	0	-4.31079	0
140590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43794	0	0	0	-2.1817	2.85451	0	0	0	0	-2.40936	0	0	4.01321	0	-4.71461	0
140591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80575	0	0	0	-2.01699	2.70177	0	0	0	0	-2.65739	0	0	3.87113	0	-4.70426	0
140592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66081	0	0	0	-2.19259	2.75817	0	0	0	0	-2.5243	0	0	3.74638	0	-4.44847	0
140593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73022	0	0	0	-2.27804	2.68634	0	0	0	0	-2.32127	0	0	3.58079	0	-4.39804	0
140594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73479	0	0	0	-2.45655	2.48627	0	0	0	0	-2.09191	0	0	3.41797	0	-4.09056	0
140595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56983	0	0	0	-2.44017	2.30628	0	0	0	0	-1.93222	0	0	3.44987	0	-3.9536	0
140596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52329	0	0	0	-2.47318	2.21617	0	0	0	0	-1.87707	0	0	3.52816	0	-3.91736	0
140597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78567	0	0	0	-2.52213	2.38025	0	0	0	0	-1.74469	0	0	3.48559	0	-4.38469	0
140598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88293	0	0	0	-2.24089	2.43787	0	0	0	0	-1.48564	0	0	3.55482	0	-5.1491	0
140599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04629	0	0	0	-1.86939	2.3585	0	0	0	0	-1.53179	0	0	3.67042	0	-5.67403	0
140600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00384	0	0	0	-1.98491	2.42859	0	0	0	0	-1.78863	0	0	4.09267	0	-5.75155	0
140601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98098	0	0	0	-1.78619	2.28896	0	0	0	0	-1.58578	0	0	4.25297	0	-6.15094	0
140602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11006	0	0	0	-1.99594	2.35114	0	0	0	0	-1.52379	0	0	4.24876	0	-6.19022	0
140603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25294	0	0	0	-2.09789	2.07561	0	0	0	0	-1.29584	0	0	4.00294	0	-5.93775	0
140604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25695	0	0	0	-1.98298	1.72848	0	0	0	0	-1.4996	0	0	3.92996	0	-5.43282	0
140605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4871	0	0	0	-1.75732	2.02376	0	0	0	0	-1.42977	0	0	3.86258	0	-6.18634	0
140606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89977	0	0	0	-1.62159	2.17617	0	0	0	0	-1.26957	0	0	3.99274	0	-7.17751	0
140607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91914	0	0	0	-1.46234	2.20316	0	0	0	0	-1.18479	0	0	3.9278	0	-7.40296	0
140608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79386	0	0	0	-1.18793	2.12653	0	0	0	0	-1.32811	0	0	3.49761	0	-6.90196	0
140609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06201	0	0	0	-1.32476	2.13532	0	0	0	0	-1.13529	0	0	3.21405	0	-6.95132	0
140610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03721	0	0	0	-1.30277	2.05794	0	0	0	0	-1.22291	0	0	3.39411	0	-6.96358	0
140611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.01324	0	0	0	-1.33426	1.91763	0	0	0	0	-1.06164	0	0	3.18855	0	-6.72352	0
140612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15151	0	0	0	-1.40611	1.77983	0	0	0	0	-1.08337	0	0	3.16012	0	-6.60199	0
140613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16557	0	0	0	-1.4645	1.98627	0	0	0	0	-0.963801	0	0	3.23175	0	-6.95529	0
140614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34772	0	0	0	-1.33055	2.02653	0	0	0	0	-0.794552	0	0	2.96281	0	-7.21194	0
140615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35623	0	0	0	-1.06678	2.12598	0	0	0	0	-1.06568	0	0	2.89279	0	-7.24255	0
140616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18386	0	0	0	-0.68042	2.05051	0	0	0	0	-0.877027	0	0	2.56071	0	-7.23763	0
140617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14907	0	0	0	-0.734235	1.90916	0	0	0	0	-1.01822	0	0	2.46827	0	-6.77404	0
140618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74729	0	0	0	-0.877744	1.85172	0	0	0	0	-0.754897	0	0	2.43366	0	-6.40003	0
140619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43222	0	0	0	-0.971328	1.77347	0	0	0	0	-0.549474	0	0	2.55287	0	-6.23777	0
140620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36094	0	0	0	-0.962615	1.78784	0	0	0	0	-0.532825	0	0	2.78227	0	-6.4356	0
140621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53927	0	0	0	-1.11625	1.85701	0	0	0	0	-0.742754	0	0	2.76992	0	-6.30719	0
140622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37537	0	0	0	-0.933425	1.79919	0	0	0	0	-0.549595	0	0	2.72668	0	-6.41822	0
140623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29099	0	0	0	1.10019	3.85288	0	0	0	0	1.41265	-11.6947	0	4.91722	0	-4.87922	0
140624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29918	0	0	0	0.997666	3.90024	0	0	0	0	1.54965	-11.7033	0	4.77871	0	-4.82211	0
140625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6335	0	0	0	0.713357	3.87816	0	0	0	0	1.33588	-11.5513	0	4.5098	0	-4.51943	0
140626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42768	0	0	0	0.646144	3.93247	0	0	0	0	1.19638	-11.4591	0	4.40464	0	-4.14818	0
140627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17034	0	0	0	0.543019	4.03697	0	0	0	0	1.03517	-11.549	0	4.29743	0	-3.53389	0
140628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85526	0	0	0	0.57227	4.16797	0	0	0	0	1.14269	-11.5655	0	4.19067	0	-3.36338	0
140629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76913	0	0	0	0.636692	4.21081	0	0	0	0	1.27339	-11.5184	0	4.31868	0	-3.69026	0
140630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80478	0	0	0	0.629111	4.26768	0	0	0	0	1.25027	-11.1574	0	4.16418	0	-3.95864	0
140631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76901	0	0	0	0.7228	4.23262	0	0	0	0	1.02847	-11.1728	0	4.55479	0	-4.13489	0
140632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60576	0	0	0	0.722087	4.53814	0	0	0	0	0.752577	-11.1671	0	4.62298	0	-4.07444	0
140633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34743	0	0	0	0.659396	4.58843	0	0	0	0	0.708038	-11.5354	0	4.85487	0	-3.62276	0
140634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34056	0	0	0	0.567156	4.39845	0	0	0	0	0.543357	-11.6084	0	4.69826	0	-2.93942	0
140635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85972	0	0	0	0.426687	4.5777	0	0	0	0	0.457969	-11.5181	0	5.14656	0	-2.95054	0
140636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94945	0	0	0	0.348942	4.47802	0	0	0	0	0.405761	-11.5289	0	5.17643	0	-2.82975	0
140637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93419	0	0	0	0.234224	4.69769	0	0	0	0	0.417898	-11.1296	0	5.08952	0	-3.24393	0
140638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88624	0	0	0	0.486398	4.7157	0	0	0	0	0.252574	-10.946	0	5.40307	0	-3.79797	0
140639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11723	0	0	0	0.387533	5.14902	0	0	0	0	0.282479	-10.9195	0	5.41659	0	-4.43332	0
140640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84316	0	0	0	0.58455	5.21364	0	0	0	0	0.238388	-11.11	0	5.52393	0	-4.29368	0
140641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8817	0	0	0	0.394418	5.13391	0	0	0	0	0.205061	-11.389	0	5.27763	0	-3.50373	0
140642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7318	0	0	0	0.275846	5.20273	0	0	0	0	0.161314	-11.3938	0	5.12763	0	-3.10551	0
140643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73375	0	0	0	0.263753	5.07109	0	0	0	0	0.185678	-11.456	0	5.03903	0	-2.83729	0
140644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79532	0	0	0	-0.00455736	5.37094	0	0	0	0	-0.0758342	-11.4759	0	4.77126	0	-2.38126	0
140645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99382	0	0	0	0.246222	5.28085	0	0	0	0	-0.0398814	-11.76	0	4.79421	0	-2.51522	0
140646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02635	0	0	0	0.52127	5.23085	0	0	0	0	0.243683	-11.922	0	4.92715	0	-3.02728	0
140647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89793	0	0	0	0.485314	5.42658	0	0	0	0	0.334868	-11.8784	0	5.07908	0	-3.34537	0
140648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00743	0	0	0	0.694285	5.55145	0	0	0	0	0.170109	-12.1552	0	5.09044	0	-3.35856	0
140649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88744	0	0	0	0.584809	5.77497	0	0	0	0	0.215582	-12.1989	0	5.20927	0	-3.47322	0
140650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9468	0	0	0	0.373786	5.86902	0	0	0	0	0.0163371	-12.543	0	5.76587	0	-3.42886	0
140651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76923	0	0	0	0.456358	5.92334	0	0	0	0	0.316507	-12.5393	0	5.83786	0	-3.76398	0
140652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0303	0	0	0	0.487278	5.85442	0	0	0	0	0.151349	-12.7862	0	5.87395	0	-3.61106	0
140653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4047	0	0	0	0.0714423	5.76446	0	0	0	0	-0.0453709	-12.562	0	6.01124	0	-3.64446	0
140654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28793	0	0	0	-0.0607154	5.34557	0	0	0	0	-0.11909	-12.6195	0	6.50027	0	-3.33445	0
140655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21596	0	0	0	0.0683881	5.12499	0	0	0	0	-0.188215	-12.667	0	6.89978	0	-3.45387	0
140656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57895	0	0	0	0.142175	5.1264	0	0	0	0	-0.0109316	-13.0386	0	6.93678	0	-3.73474	0
140657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70881	0	0	0	-0.0449994	4.9609	0	0	0	0	-0.351306	-12.7883	0	7.14726	0	-3.63239	0
140658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.68283	0	0	0	-0.0144829	4.74939	0	0	0	0	-0.495121	-12.8071	0	7.08496	0	-3.20043	0
140659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86624	0	0	0	-0.0903313	4.77855	0	0	0	0	-0.775174	-12.6428	0	7.18489	0	-3.32139	0
140660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03095	0	0	0	0.0926816	4.91623	0	0	0	0	-0.869877	-12.4971	0	7.18405	0	-3.85691	0
140661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03488	0	0	0	-0.0961264	4.86329	0	0	0	0	-1.122	-12.3988	0	7.4202	0	-3.70144	0
140662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2233	0	0	0	-0.285296	4.81666	0	0	0	0	-1.13392	-12.4127	0	7.401	0	-3.60908	0
140663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23725	0	0	0	-0.284103	4.85361	0	0	0	0	-0.967953	-12.3393	0	7.53528	0	-4.03481	0
140664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.25374	0	0	0	-0.247089	5.19476	0	0	0	0	-1.11894	-12.5077	0	7.57248	0	-4.14728	0
140665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38247	0	0	0	-0.753829	5.33902	0	0	0	0	-1.102	-12.2759	0	7.50015	0	-4.08985	0
140666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67205	0	0	0	-0.822109	5.46587	0	0	0	0	-1.54036	-12.1626	0	7.14874	0	-3.76158	0
140667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.57159	0	0	0	-1.02901	5.74857	0	0	0	0	-1.78961	-11.9595	0	6.94454	0	-3.48657	0
140668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.49864	0	0	0	-1.09657	5.95901	0	0	0	0	-1.63284	-11.729	0	6.58092	0	-3.58019	0
140669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46693	0	0	0	-1.15064	5.92766	0	0	0	0	-1.798	-11.4224	0	6.23735	0	-3.26094	0
140670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24215	0	0	0	-1.12017	5.81281	0	0	0	0	-1.4462	-11.3874	0	6.3077	0	-3.40884	0
140671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05239	0	0	0	-0.811935	6.08686	0	0	0	0	-1.60577	-11.0471	0	6.17374	0	-3.84816	0
140672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8067	0	0	0	-0.482689	6.38833	0	0	0	0	-1.38176	-11.0857	0	6.27668	0	-4.52158	0
140673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63968	0	0	0	-0.407874	6.529	0	0	0	0	-1.61675	-10.845	0	6.24509	0	-4.54415	0
140674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26593	0	0	0	-0.497728	6.57243	0	0	0	0	-1.62769	-10.785	0	5.74116	0	-3.6691	0
140675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15162	0	0	0	-0.34714	6.53109	0	0	0	0	-1.62024	-10.9543	0	5.37067	0	-3.13167	0
140676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88918	0	0	0	-0.2328	6.32019	0	0	0	0	-1.49593	-10.7659	0	5.29315	0	-3.00792	0
140677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49357	0	0	0	-0.0786568	6.36478	0	0	0	0	-1.52772	-10.702	0	5.28797	0	-2.83794	0
140678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06952	0	0	0	0.0193318	6.13262	0	0	0	0	-1.46258	-10.4399	0	5.43365	0	-2.75262	0
140679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10938	0	0	0	0.0998242	6.02878	0	0	0	0	-1.41019	-10.5342	0	5.61177	0	-2.90531	0
140680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95005	0	0	0	0.599094	6.08817	0	0	0	0	-1.25713	-10.5749	0	5.35988	0	-3.16513	0
140681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85205	0	0	0	0.852806	5.88199	0	0	0	0	-0.786506	-10.5632	0	5.29622	0	-3.53337	0
140682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83285	0	0	0	0.834803	5.75053	0	0	0	0	-0.888275	-10.5776	0	5.05433	0	-3.00666	0
140683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82515	0	0	0	0.835525	5.51303	0	0	0	0	-0.704881	-10.6592	0	4.75884	0	-2.56846	0
140684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98352	0	0	0	0.695447	5.72541	0	0	0	0	-0.709967	-10.6273	0	4.86096	0	-2.92803	0
140685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05121	0	0	0	0.29742	5.71209	0	0	0	0	-0.558265	-10.6166	0	4.81597	0	-2.70183	0
140686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91355	0	0	0	0.425475	5.4369	0	0	0	0	-0.547671	-10.5235	0	4.94547	0	-2.65021	0
140687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09283	0	0	0	0.467629	5.44828	0	0	0	0	-0.539825	-10.803	0	5.12603	0	-2.7919	0
140688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82996	0	0	0	0.519877	5.48447	0	0	0	0	-0.41257	-10.5652	0	5.04355	0	-2.90006	0
140689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03985	0	0	0	0.432662	5.62274	0	0	0	0	-0.394003	-10.361	0	5.04578	0	-3.38605	0
140690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9572	0	0	0	0.391724	5.97027	0	0	0	0	-0.31585	-10.4496	0	4.98688	0	-3.54066	0
140691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14665	0	0	0	0.455664	5.85273	0	0	0	0	-0.346375	-10.7549	0	5.15227	0	-3.506	0
140692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0897	0	0	0	0.0972557	5.58921	0	0	0	0	-0.183935	-10.801	0	5.27646	0	-3.06771	0
140693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35599	0	0	0	0.19152	5.36541	0	0	0	0	-0.340815	-10.7858	0	5.64112	0	-3.42738	0
140694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50054	0	0	0	0.345847	5.23368	0	0	0	0	-0.276053	-10.7095	0	5.83618	0	-3.93066	0
140695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66173	0	0	0	0.463033	5.35854	0	0	0	0	-0.645275	-10.425	0	5.82548	0	-4.23852	0
